input_symbol,expression_symbol,match_mode,expression_row_1based,prevalence_cells,included_after_prevalence
SLC10A4,SLC10A4,exact,7536.0,6.0,False
SLC6A3,SLC6A3,exact,8534.0,11.0,False
SLC6A1,SLC6A1,exact,5530.0,34.0,True
SLC6A12,SLC6A12,exact,20109.0,18.0,False
SLC25A33,SLC25A33,exact,215.0,228.0,True
SLC6A11,SLC6A11,exact,5529.0,5.0,False
SLC25A18,SLC25A18,exact,32169.0,5.0,False
SLC6A5,SLC6A5,exact,17387.0,0.0,False
SLC22A15,SLC22A15,exact,1630.0,17.0,False
SLC44A1,SLC44A1,exact,16435.0,191.0,True
SLC5A11,SLC5A11,exact,25593.0,1.0,False
SLC7A11,SLC7A11,exact,8125.0,15.0,False
SLC1A2,SLC1A2,exact,17496.0,3.0,False
SLC39A10,SLC39A10,exact,4907.0,284.0,True
SLC9A7,SLC9A7,exact,13604.0,55.0,True
SLC2A13,SLC2A13,exact,20592.0,95.0,True
SLC38A11,SLC38A11,exact,4667.0,6.0,False
SLC35D3,SLC35D3,exact,11482.0,0.0,False
SLC18A1,SLC18A1,exact,14614.0,0.0,False
SLC1A7,SLC1A7,exact,1042.0,4.0,False
SLC16A8,SLC16A8,exact,32700.0,8.0,False
SLC4A5,SLC4A5,exact,3900.0,17.0,False
SLC16A14,SLC16A14,exact,5250.0,23.0,True
SLC6A20,SLC6A20,exact,5807.0,55.0,True
SLC23A2,SLC23A2,exact,29243.0,114.0,True
SLCO1C1,SLCO1C1,exact,20442.0,0.0,False
SLC2A12,SLC2A12,exact,11452.0,28.0,True
SLC39A12,SLC39A12,exact,19058.0,1.0,False
SLC17A5,SLC17A5,exact,11085.0,119.0,True
SLC26A4,SLC26A4,exact,12763.0,2.0,False
SLC26A7,SLC26A7,exact,15227.0,20.0,True
SLC30A4,SLC30A4,exact,24284.0,42.0,True
SLC5A8,SLC5A8,exact,21374.0,0.0,False
SLC4A7,SLC4A7,exact,5635.0,466.0,True
SLC24A1,SLC24A1,exact,24522.0,33.0,True
SLC6A6,SLC6A6,exact,5565.0,277.0,True
SLC16A6,SLC16A6,exact,28118.0,92.0,True
SLC25A27,SLC25A27,exact,10942.0,29.0,True
SLC35F4,SLC35F4,exact,23124.0,0.0,False
SLC17A8,SLC17A8,exact,21368.0,0.0,False
SLC4A10,SLC4A10,exact,4651.0,16.0,False
SLC2A11,SLC2A11,exact,32407.0,79.0,True
SLC38A3,SLC38A3,exact,5928.0,4.0,False
SLC24A4,SLC24A4,exact,23507.0,2.0,False
SLC18A3,SLC18A3,exact,19296.0,0.0,False
SLC1A4,SLC1A4,exact,3779.0,203.0,True
SLC24A3,SLC24A3,exact,29362.0,47.0,True
SLC35F3,SLC35F3,exact,2968.0,6.0,False
SLC1A6,SLC1A6,exact,30629.0,0.0,False
SLC30A3,SLC30A3,exact,3455.0,2.0,False
SLC17A7,SLC17A7,exact,31595.0,1.0,False
SLC6A7,SLC6A7,exact,9803.0,0.0,False
SLC45A1,SLC45A1,exact,198.0,12.0,False
SLC4A3,SLC4A3,exact,5183.0,25.0,True
SLC25A22,SLC25A22,exact,17007.0,150.0,True
SLC2A6,SLC2A6,exact,16807.0,127.0,True
SLC32A1,SLC32A1,exact,29635.0,0.0,False
SLC12A5,SLC12A5,exact,29745.0,100.0,True
SLC6A17,SLC6A17,exact,1535.0,0.0,False
SLC8A2,SLC8A2,exact,31493.0,0.0,False
SLC7A3,SLC7A3,exact,13818.0,3.0,False
SLC38A8,SLC38A8,exact,26410.0,0.0,False
SLC8A3,SLC8A3,exact,23257.0,1.0,False
SLC17A6,SLC17A6,exact,17395.0,0.0,False
SLC44A5,SLC44A5,exact,1243.0,15.0,False
SLC36A4,SLC36A4,exact,18395.0,181.0,True
SLC4A1AP,SLC4A1AP,exact,3477.0,326.0,True
SLC25A14,SLC25A14,exact,14146.0,90.0,True
SLC1A3,SLC1A3,exact,8784.0,123.0,True
SLC35F1,SLC35F1,exact,11360.0,3.0,False
SLC26A5,SLC26A5,exact,12728.0,2.0,False
SLC9B2,SLC9B2,exact,7918.0,186.0,True
SLC9A6,SLC9A6,exact,14205.0,92.0,True
SLC7A14,SLC7A14,exact,6844.0,9.0,False
SLC4A8,SLC4A8,exact,20769.0,30.0,True
SLC25A53,SLC25A53,exact,13996.0,129.0,True
SLC7A6OS,SLC7A6OS,exact,26184.0,301.0,True
SLC15A4,SLC15A4,exact,21782.0,317.0,True
SLC7A6,SLC7A6,exact,26183.0,273.0,True
SLC12A6,SLC12A6,exact,24075.0,134.0,True
SLC38A1,SLC38A1,exact,20631.0,1537.0,True
SLC9A9,SLC9A9,exact,6631.0,212.0,True
SLC40A1,SLC40A1,exact,4866.0,86.0,True
SLC25A17,SLC25A17,exact,32770.0,137.0,True
SLC14A1,SLC14A1,exact,28831.0,23.0,True
SLC45A4,SLC45A4,exact,15589.0,95.0,True
SLC4A11,SLC4A11,exact,29213.0,7.0,False
SLC22A23,SLC22A23,exact,10209.0,54.0,True
SLC31A2,SLC31A2,exact,16498.0,67.0,True
SLC38A6,SLC38A6,exact,23161.0,129.0,True
SLC9A8,SLC9A8,exact,29790.0,115.0,True
SLC36A1,SLC36A1,exact,9828.0,30.0,True
SLC35E1,SLC35E1,exact,30681.0,472.0,True
SLC22A5,SLC22A5,exact,9472.0,56.0,True
SLC26A6,SLC26A6,exact,5867.0,95.0,True
SLC26A1,SLC26A1,exact,7176.0,10.0,False
SLC25A29,SLC25A29,exact,23615.0,157.0,True
SLC45A2,SLC45A2,exact,8757.0,0.0,False
SLC22A4,SLC22A4,exact,9471.0,23.0,True
SLC25A38,SLC25A38,exact,5723.0,346.0,True
SLC11A1,SLC11A1,exact,5120.0,71.0,True
SLC43A1,SLC43A1,exact,17700.0,67.0,True
SLC43A3,SLC43A3,exact,17697.0,103.0,True
SLC17A9,SLC17A9,exact,29967.0,45.0,True
SLC16A11,SLC16A11,exact,26788.0,112.0,True
SLC13A4,SLC13A4,exact,12983.0,10.0,False
SLC5A5,SLC5A5,exact,30743.0,0.0,False
SLC25A35,SLC25A35,exact,26876.0,46.0,True
SLC5A6,SLC5A6,exact,3452.0,133.0,True
SLC35F6,SLC35F6,exact,3434.0,202.0,True
SLC29A2,SLC29A2,exact,18043.0,6.0,False
SLC25A28,SLC25A28,exact,19744.0,338.0,True
SLC26A11,SLC26A11,exact,28346.0,116.0,True
SLC43A2,SLC43A2,exact,26620.0,101.0,True
SLC25A42,SLC25A42,exact,30793.0,215.0,True
SLC41A3,SLC41A3,exact,6440.0,255.0,True
SLC37A4,SLC37A4,exact,18664.0,102.0,True
SLC25A44,SLC25A44,exact,2040.0,217.0,True
SLC16A2,SLC16A2,exact,13867.0,45.0,True
SLCO2B1,SLCO2B1,exact,18246.0,24.0,True
SLC7A8,SLC7A8,exact,22788.0,66.0,True
SLC44A2,SLC44A2,exact,30457.0,301.0,True
SLC8B1,SLC8B1,exact,21543.0,115.0,True
SLC12A4,SLC12A4,exact,26171.0,95.0,True
SLC35E2B,SLC35E2B,exact,75.0,163.0,True
SLCO3A1,SLCO3A1,exact,24928.0,165.0,True
SLC12A7,SLC12A7,exact,8527.0,63.0,True
SLC29A3,SLC29A3,exact,19431.0,55.0,True
SLC48A1,SLC48A1,exact,20652.0,106.0,True
SLC38A10,SLC38A10,exact,28372.0,278.0,True
SLC39A1,SLC39A1,exact,1954.0,435.0,True
SLC35B2,SLC35B2,exact,10922.0,214.0,True
SLC35C2,SLC35C2,exact,29750.0,406.0,True
SLC9A1,SLC9A1,exact,583.0,113.0,True
SLC38A7,SLC38A7,exact,26060.0,72.0,True
SLC22A18,SLC22A18,exact,17075.0,173.0,True
SLC22A6,SLC22A6,exact,17886.0,1.0,False
SLC16A5,SLC16A5,exact,28208.0,59.0,True
SLC52A1,SLC52A1,exact,26742.0,4.0,False
SLC16A3,SLC16A3,exact,28438.0,542.0,True
SLC46A1,SLC46A1,exact,27174.0,29.0,True
SLC19A1,SLC19A1,exact,33445.0,37.0,True
SLC29A4,SLC29A4,exact,11875.0,30.0,True
SLC25A19,SLC25A19,exact,28218.0,124.0,True
SLC52A2,SLC52A2,exact,15691.0,402.0,True
SLC2A8,SLC2A8,exact,16649.0,335.0,True
SLC39A3,SLC39A3,exact,30159.0,341.0,True
SLC25A11,SLC25A11,exact,26729.0,646.0,True
SLC35E4,SLC35E4,exact,32552.0,71.0,True
SLC27A1,SLC27A1,exact,30728.0,55.0,True
SLC4A2,SLC4A2,exact,13243.0,194.0,True
SLC35A4,SLC35A4,exact,9625.0,225.0,True
SLC39A13,SLC39A13,exact,17606.0,213.0,True
SLC25A39,SLC25A39,exact,27685.0,498.0,True
SLC9A3R1,SLC9A3R1,exact,28193.0,666.0,True
SLC12A9,SLC12A9,exact,12668.0,171.0,True
SLC27A4,SLC27A4,exact,16689.0,109.0,True
SLC25A23,SLC25A23,exact,30297.0,100.0,True
SLCO4A1,SLCO4A1,exact,29951.0,45.0,True
SLC15A3,SLC15A3,exact,17798.0,55.0,True
SLC22A8,SLC22A8,exact,17887.0,3.0,False
SLC3A2,SLC3A2,exact,17883.0,1454.0,True
SLC2A1,SLC2A1,exact,877.0,359.0,True
SLC7A5,SLC7A5,exact,26498.0,960.0,True
SLC9A3R2,SLC9A3R2,exact,25187.0,143.0,True
SLC27A3,SLC27A3,exact,1949.0,162.0,True
SLC29A1,SLC29A1,exact,10920.0,83.0,True
SLC2A4RG,SLC2A4RG,exact,30008.0,766.0,True
SLC25A1,SLC25A1,exact,32205.0,382.0,True
SLC1A5,SLC1A5,exact,31478.0,558.0,True
SLC25A45,SLC25A45,exact,17982.0,315.0,True
SLC50A1,SLC50A1,exact,1999.0,226.0,True
SLC35A2,SLC35A2,exact,13657.0,155.0,True
SLC35C1,SLC35C1,exact,17566.0,124.0,True
SLC7A4,SLC7A4,exact,32262.0,24.0,True
SLC22A16,SLC22A16,exact,11289.0,0.0,False
SLC25A37,SLC25A37,exact,14676.0,244.0,True
SLC4A1,SLC4A1,exact,27681.0,1.0,False
SLC13A5,SLC13A5,exact,26773.0,5.0,False
SLC16A13,SLC16A13,exact,26787.0,25.0,True
SLC16A10,SLC16A10,exact,11295.0,31.0,True
SLC16A12,SLC16A12,exact,19624.0,36.0,True
SLC4A4,SLC4A4,exact,7683.0,118.0,True
SLC30A8,SLC30A8,exact,15421.0,1.0,False
SLC38A5,SLC38A5,exact,13637.0,86.0,True
SLC30A2,SLC30A2,exact,550.0,3.0,False
SLC39A5,SLC39A5,exact,20960.0,3.0,False
SLC39A7,SLC39A7,exact,10708.0,345.0,True
SLC2A10,SLC2A10,exact,29758.0,64.0,True
SLC28A3,SLC28A3,exact,16233.0,30.0,True
SLC12A8,SLC12A8,exact,6432.0,29.0,True
SLC7A1,SLC7A1,exact,21980.0,161.0,True
SLC12A2,SLC12A2,exact,9444.0,239.0,True
SLC37A3,SLC37A3,exact,13020.0,130.0,True
SLC9A3,SLC9A3,exact,8512.0,72.0,True
SLC9A2,SLC9A2,exact,4232.0,0.0,False
SLC20A1,SLC20A1,exact,4341.0,668.0,True
SLC37A2,SLC37A2,exact,18767.0,4.0,False
SLC14A2,SLC14A2,exact,28828.0,0.0,False
SLC16A1,SLC16A1,exact,1595.0,243.0,True
SLC26A3,SLC26A3,exact,12766.0,1.0,False
SLC25A24,SLC25A24,exact,1477.0,325.0,True
SLC35G1,SLC35G1,exact,19671.0,94.0,True
SLC28A2,SLC28A2,exact,24277.0,2.0,False
SLC18B1,SLC18B1,exact,11441.0,112.0,True
SLC5A4,SLC5A4,exact,32589.0,0.0,False
SLC5A1,SLC5A1,exact,32582.0,0.0,False
SLC15A1,SLC15A1,exact,22379.0,0.0,False
SLC51B,SLC51B,exact,24507.0,0.0,False
SLC10A2,SLC10A2,exact,22425.0,0.0,False
SLC35F2,SLC35F2,exact,18499.0,83.0,True
SLC35A3,SLC35A3,exact,1431.0,357.0,True
SLC35B3,SLC35B3,exact,10267.0,149.0,True
SLC7A7,SLC7A7,exact,22767.0,36.0,True
SLC28A1,SLC28A1,exact,24834.0,1.0,False
SLC6A19,SLC6A19,exact,8529.0,0.0,False
SLC7A9,SLC7A9,exact,30957.0,1.0,False
SLC44A4,SLC44A4,exact,10648.0,4.0,False
SLC25A5,SLC25A5,exact,14076.0,1863.0,True
SLC44A3,SLC44A3,exact,1397.0,20.0,True
SLC35D2,SLC35D2,exact,16347.0,430.0,True
SLC39A11,SLC39A11,exact,28153.0,117.0,True
SLC25A47,SLC25A47,exact,23617.0,0.0,False
SLC27A5,SLC27A5,exact,32027.0,168.0,True
SLCO1A2,SLCO1A2,exact,20448.0,3.0,False
SLC19A3,SLC19A3,exact,5237.0,0.0,False
SLC30A10,SLC30A10,exact,2797.0,2.0,False
SLC25A25,SLC25A25,exact,16675.0,145.0,True
SLC10A5,SLC10A5,exact,15163.0,6.0,False
SLC41A2,SLC41A2,exact,21420.0,62.0,True
SLC17A4,SLC17A4,exact,10394.0,0.0,False
SLC17A2,SLC17A2,exact,10397.0,0.0,False
SLC2A2,SLC2A2,exact,6848.0,0.0,False
SLCO1B1,SLCO1B1,exact,20447.0,0.0,False
SLC39A14,SLC39A14,exact,14644.0,158.0,True
SLC38A4,SLC38A4,exact,20638.0,3.0,False
SLC22A1,SLC22A1,exact,11685.0,5.0,False
SLC25A15,SLC25A15,exact,22066.0,26.0,True
SLC30A1,SLC30A1,exact,2728.0,233.0,True
SLC46A3,SLC46A3,exact,21976.0,124.0,True
SLC25A20,SLC25A20,exact,5875.0,133.0,True
SLC25A13,SLC25A13,exact,12574.0,202.0,True
SLC31A1,SLC31A1,exact,16500.0,133.0,True
SLC6A13,SLC6A13,exact,20112.0,49.0,True
SLC47A1,SLC47A1,exact,27093.0,97.0,True
SLC47A2,SLC47A2,exact,27097.0,0.0,False
SLC4A9,SLC4A9,exact,9618.0,0.0,False
SLC22A2,SLC22A2,exact,11686.0,0.0,False
SLC7A13,SLC7A13,exact,15194.0,0.0,False
SLC23A1,SLC23A1,exact,9591.0,4.0,False
SLC23A3,SLC23A3,exact,5150.0,7.0,False
SLC12A3,SLC12A3,exact,26010.0,0.0,False
SLC22A13,SLC22A13,exact,5704.0,0.0,False
SLC22A12,SLC22A12,exact,17941.0,0.0,False
SLC36A2,SLC36A2,exact,9827.0,0.0,False
SLC13A3,SLC13A3,exact,29755.0,39.0,True
SLC2A5,SLC2A5,exact,206.0,17.0,False
SLC7A10,SLC7A10,exact,30965.0,0.0,False
SLC5A10,SLC5A10,exact,27068.0,0.0,False
SLC13A2,SLC13A2,exact,27177.0,0.0,False
SLC34A3,SLC34A3,exact,16932.0,0.0,False
SLC5A2,SLC5A2,exact,25796.0,0.0,False
SLC6A18,SLC6A18,exact,8530.0,0.0,False
SLC34A1,SLC34A1,exact,10068.0,0.0,False
SLC22A11,SLC22A11,exact,17940.0,1.0,False
SLC12A1,SLC12A1,exact,24303.0,1.0,False
SLC1A1,SLC1A1,exact,15761.0,15.0,False
SLC13A1,SLC13A1,exact,12851.0,0.0,False
SLC27A2,SLC27A2,exact,24327.0,250.0,True
SLC17A1,SLC17A1,exact,10395.0,0.0,False
SLC17A3,SLC17A3,exact,10396.0,1.0,False
SLC16A9,SLC16A9,exact,19340.0,67.0,True
SLC5A12,SLC5A12,exact,17415.0,4.0,False
SLC16A4,SLC16A4,exact,1542.0,114.0,True
SLC3A1,SLC3A1,exact,3621.0,12.0,False
SLC6A16,SLC6A16,exact,31585.0,18.0,False
SLC25A31,SLC25A31,exact,8072.0,0.0,False
SLC52A3,SLC52A3,exact,29157.0,0.0,False
SLC25A46,SLC25A46,exact,9311.0,290.0,True
SLC38A9,SLC38A9,exact,8909.0,145.0,True
SLC25A52,SLC25A52,exact,28756.0,0.0,False
SLC9C2,SLC9C2,exact,2340.0,0.0,False
SLC9B1,SLC9B1,exact,7917.0,23.0,True
SLC9C1,SLC9C1,exact,6302.0,0.0,False
SLCO6A1,SLCO6A1,exact,9278.0,0.0,False
SLC25A51,SLC25A51,exact,16050.0,99.0,True
SLC16A7,SLC16A7,exact,21048.0,254.0,True
SLC22A14,SLC22A14,exact,5705.0,0.0,False
SLC25A2,SLC25A2,exact,9683.0,1.0,False
SLC26A8,SLC26A8,exact,10771.0,1.0,False
SLC26A2,SLC26A2,exact,9797.0,333.0,True
SLC25A21,SLC25A21,exact,22952.0,7.0,False
SLC19A2,SLC19A2,exact,2294.0,65.0,True
SLC39A6,SLC39A6,exact,28801.0,255.0,True
SLC25A36,SLC25A36,exact,6605.0,520.0,True
SLC30A9,SLC30A9,exact,7498.0,246.0,True
SLC35B4,SLC35B4,exact,12964.0,174.0,True
SLC35A5,SLC35A5,exact,6308.0,118.0,True
SLC25A32,SLC25A32,exact,15365.0,240.0,True
SLC35E3,SLC35E3,exact,21123.0,202.0,True
SLC11A2,SLC11A2,exact,20759.0,188.0,True
SLC39A9,SLC39A9,exact,23250.0,158.0,True
SLC30A7,SLC30A7,exact,1449.0,290.0,True
SLC10A7,SLC10A7,exact,8199.0,91.0,True
SLC35D1,SLC35D1,exact,1183.0,192.0,True
SLC35A1,SLC35A1,exact,11163.0,143.0,True
SLC35F5,SLC35F5,exact,4367.0,183.0,True
SLC25A40,SLC25A40,exact,12504.0,151.0,True
SLC30A6,SLC30A6,exact,3522.0,158.0,True
SLC33A1,SLC33A1,exact,6738.0,187.0,True
SLC30A5,SLC30A5,exact,9005.0,298.0,True
SLC25A34,SLC25A34,exact,341.0,12.0,False
SLC2A4,SLC2A4,exact,26802.0,6.0,False
SLC7A2,SLC7A2,exact,14588.0,97.0,True
SLC20A2,SLC20A2,exact,14873.0,202.0,True
SLCO5A1,SLCO5A1,exact,15062.0,18.0,False
SLC22A3,SLC22A3,exact,11688.0,46.0,True
SLC25A16,SLC25A16,exact,19389.0,169.0,True
SLC27A6,SLC27A6,exact,9446.0,1.0,False
SLC25A30,SLC25A30,exact,22117.0,116.0,True
SLC25A3,SLC25A3,exact,21356.0,2203.0,True
SLC25A12,SLC25A12,exact,4721.0,191.0,True
SLC26A10,SLC26A10,exact,21018.0,20.0,True
SLC41A1,SLC41A1,exact,2652.0,212.0,True
SLC25A26,SLC25A26,exact,6108.0,418.0,True
SLC25A43,SLC25A43,exact,14075.0,85.0,True
SLC38A2,SLC38A2,exact,20632.0,997.0,True
SLC5A9,SLC5A9,exact,990.0,0.0,False
SLC10A6,SLC10A6,exact,7809.0,0.0,False
SLC39A2,SLC39A2,exact,22605.0,1.0,False
SLC46A2,SLC46A2,exact,16492.0,0.0,False
SLC45A3,SLC45A3,exact,2649.0,7.0,False
SLC37A1,SLC37A1,exact,33344.0,64.0,True
SLC26A9,SLC26A9,exact,2654.0,0.0,False
SLC9A4,SLC9A4,exact,4231.0,1.0,False
SLC22A31,SLC22A31,exact,26543.0,1.0,False
SLCO2A1,SLCO2A1,exact,6543.0,56.0,True
SLC34A2,SLC34A2,exact,7403.0,1.0,False
SLC6A4,SLC6A4,exact,27240.0,8.0,False
SLC39A8,SLC39A8,exact,7909.0,102.0,True
SLC6A14,SLC6A14,exact,14060.0,0.0,False
Aadac,AADAC,case_insensitive_unique,6707.0,0.0,False
Aadat,AADAT,case_insensitive_unique,8352.0,26.0,True
Aars2,AARS2,case_insensitive_unique,10927.0,45.0,True
Aasdh,AASDH,case_insensitive_unique,7587.0,330.0,True
Aass,AASS,case_insensitive_unique,12841.0,33.0,True
Abat,ABAT,case_insensitive_unique,25345.0,109.0,True
Abhd1,ABHD1,case_insensitive_unique,3448.0,13.0,False
Abhd10,ABHD10,case_insensitive_unique,6296.0,174.0,True
Abhd11,ABHD11,case_insensitive_unique,12413.0,145.0,True
Abhd12,ABHD12,case_insensitive_unique,29454.0,311.0,True
Abhd12b,ABHD12B,case_insensitive_unique,23043.0,0.0,False
Abhd13,ABHD13,case_insensitive_unique,22441.0,293.0,True
Abhd14a,ABHD14A,case_insensitive_unique,5973.0,409.0,True
Abhd14b,ABHD14B,case_insensitive_unique,5972.0,337.0,True
Abhd15,ABHD15,case_insensitive_unique,27224.0,175.0,True
Abhd16a,ABHD16A,case_insensitive_unique,10626.0,75.0,True
Abhd16b,ABHD16B,case_insensitive_unique,30013.0,0.0,False
Abhd17a,ABHD17A,case_insensitive_unique,30128.0,1511.0,True
Abhd17b,ABHD17B,case_insensitive_unique,16165.0,300.0,True
Abhd17c,ABHD17C,case_insensitive_unique,24767.0,134.0,True
Abhd2,ABHD2,case_insensitive_unique,24867.0,408.0,True
Abhd3,ABHD3,case_insensitive_unique,28673.0,301.0,True
Abhd4,ABHD4,case_insensitive_unique,22764.0,87.0,True
Abhd5,ABHD5,case_insensitive_unique,5773.0,392.0,True
Abhd6,ABHD6,case_insensitive_unique,6057.0,85.0,True
Abhd8,ABHD8,case_insensitive_unique,30711.0,125.0,True
Acaa1a,,unmatched,,,False
Acaa1b,,unmatched,,,False
Acaa2,ACAA2,case_insensitive_unique,28876.0,469.0,True
Acaca,ACACA,case_insensitive_unique,27409.0,154.0,True
Acacb,ACACB,case_insensitive_unique,21472.0,83.0,True
Acad10,ACAD10,case_insensitive_unique,21515.0,78.0,True
Acad11,ACAD11,case_insensitive_unique,6525.0,21.0,True
Acad12,,unmatched,,,False
Acad8,ACAD8,case_insensitive_unique,18864.0,236.0,True
Acad9,ACAD9,case_insensitive_unique,6484.0,166.0,True
Acadl,ACADL,case_insensitive_unique,5048.0,30.0,True
Acadm,ACADM,case_insensitive_unique,1245.0,392.0,True
Acads,ACADS,case_insensitive_unique,21657.0,209.0,True
Acadsb,ACADSB,case_insensitive_unique,19986.0,136.0,True
Acadvl,ACADVL,case_insensitive_unique,26793.0,685.0,True
Acat1,ACAT1,case_insensitive_unique,18503.0,364.0,True
Acat2,ACAT2,case_insensitive_unique,11677.0,416.0,True
Acat3,,unmatched,,,False
Acer1,ACER1,case_insensitive_unique,30289.0,1.0,False
Acer2,ACER2,case_insensitive_unique,15849.0,1.0,False
Acer3,ACER3,case_insensitive_unique,18283.0,166.0,True
Ache,ACHE,case_insensitive_unique,12673.0,38.0,True
Acly,ACLY,case_insensitive_unique,27582.0,395.0,True
Acmsd,ACMSD,case_insensitive_unique,4513.0,0.0,False
Aco1,ACO1,case_insensitive_unique,15914.0,160.0,True
Aco2,ACO2,case_insensitive_unique,32787.0,351.0,True
Acot1,ACOT1,case_insensitive_unique,23299.0,6.0,False
Acot10,,unmatched,,,False
Acot11,ACOT11,case_insensitive_unique,1077.0,42.0,True
Acot12,ACOT12,case_insensitive_unique,9142.0,0.0,False
Acot13,ACOT13,case_insensitive_unique,10379.0,459.0,True
Acot2,ACOT2,case_insensitive_unique,23300.0,149.0,True
Acot3,,unmatched,,,False
Acot4,ACOT4,case_insensitive_unique,23301.0,97.0,True
Acot5,,unmatched,,,False
Acot6,ACOT6,case_insensitive_unique,23302.0,0.0,False
Acot7,ACOT7,case_insensitive_unique,162.0,270.0,True
Acot8,ACOT8,case_insensitive_unique,29733.0,219.0,True
Acot9,ACOT9,case_insensitive_unique,13491.0,370.0,True
Acox1,ACOX1,case_insensitive_unique,28247.0,175.0,True
Acox2,ACOX2,case_insensitive_unique,6066.0,31.0,True
Acox3,ACOX3,case_insensitive_unique,7280.0,98.0,True
Acp1,ACP1,case_insensitive_unique,3156.0,913.0,True
Acp2,ACP2,case_insensitive_unique,17599.0,147.0,True
Acp5,ACP5,case_insensitive_unique,30494.0,737.0,True
Acp6,ACP6,case_insensitive_unique,1747.0,137.0,True
Acp7,ACP7,case_insensitive_unique,31186.0,0.0,False
Acpp,ACPP,case_insensitive_unique,6523.0,4.0,False
Acsbg1,ACSBG1,case_insensitive_unique,24725.0,0.0,False
Acsbg2,ACSBG2,case_insensitive_unique,30286.0,1.0,False
Acsf2,ACSF2,case_insensitive_unique,27877.0,95.0,True
Acsf3,ACSF3,case_insensitive_unique,26538.0,266.0,True
Acsl1,ACSL1,case_insensitive_unique,8441.0,149.0,True
Acsl2,,unmatched,,,False
Acsl3,ACSL3,case_insensitive_unique,5201.0,497.0,True
Acsl4,ACSL4,case_insensitive_unique,14033.0,314.0,True
Acsl5,ACSL5,case_insensitive_unique,19888.0,214.0,True
Acsl6,ACSL6,case_insensitive_unique,9462.0,44.0,True
Acsm1,ACSM1,case_insensitive_unique,25526.0,1.0,False
Acsm2,,unmatched,,,False
Acsm3,ACSM3,case_insensitive_unique,25525.0,19.0,False
Acsm4,ACSM4,case_insensitive_unique,20252.0,0.0,False
Acsm5,ACSM5,case_insensitive_unique,25520.0,0.0,False
Acss1,ACSS1,case_insensitive_unique,29444.0,215.0,True
Acss2,ACSS2,case_insensitive_unique,29554.0,55.0,True
Acss3,ACSS3,case_insensitive_unique,21229.0,57.0,True
Acyp1,ACYP1,case_insensitive_unique,23342.0,324.0,True
Acyp2,ACYP2,case_insensitive_unique,3695.0,261.0,True
Ada,ADA,case_insensitive_unique,29687.0,424.0,True
Adcy1,ADCY1,case_insensitive_unique,12261.0,9.0,False
Adcy10,ADCY10,case_insensitive_unique,2272.0,1.0,False
Adcy2,ADCY2,case_insensitive_unique,8602.0,40.0,True
Adcy3,ADCY3,case_insensitive_unique,3409.0,197.0,True
Adcy4,ADCY4,case_insensitive_unique,22850.0,23.0,True
Adcy5,ADCY5,case_insensitive_unique,6417.0,46.0,True
Adcy6,ADCY6,case_insensitive_unique,20689.0,60.0,True
Adcy7,ADCY7,case_insensitive_unique,25910.0,326.0,True
Adcy8,ADCY8,case_insensitive_unique,15533.0,0.0,False
Adcy9,ADCY9,case_insensitive_unique,25294.0,47.0,True
Adh1,,unmatched,,,False
Adh1a,ADH1A,case_insensitive_unique,7888.0,0.0,False
Adh1b,ADH1B,case_insensitive_unique,7889.0,2.0,False
Adh1c,ADH1C,case_insensitive_unique,7890.0,0.0,False
Adh3,,unmatched,,,False
Adh4,ADH4,case_insensitive_unique,7886.0,0.0,False
Adh5,ADH5,case_insensitive_unique,7884.0,828.0,True
Adh6,ADH6,case_insensitive_unique,7887.0,0.0,False
Adh7,ADH7,case_insensitive_unique,7891.0,0.0,False
Adhfe1,ADHFE1,case_insensitive_unique,15038.0,51.0,True
Adk,ADK,case_insensitive_unique,19489.0,187.0,True
Adsl,ADSL,case_insensitive_unique,32762.0,289.0,True
Adss,ADSS,case_insensitive_unique,3062.0,814.0,True
Adssl1,ADSSL1,case_insensitive_unique,23707.0,33.0,True
Afg3l1,,unmatched,,,False
Afg3l2,AFG3L2,case_insensitive_unique,28625.0,402.0,True
Afmid,AFMID,case_insensitive_unique,28302.0,49.0,True
Agk,AGK,case_insensitive_unique,13034.0,214.0,True
Agmat,AGMAT,case_insensitive_unique,334.0,31.0,True
Agpat1,AGPAT1,case_insensitive_unique,10673.0,245.0,True
Agpat2,AGPAT2,case_insensitive_unique,16878.0,508.0,True
Agpat3,AGPAT3,case_insensitive_unique,33376.0,246.0,True
Agpat4,AGPAT4,case_insensitive_unique,11697.0,126.0,True
Agpat5,AGPAT5,case_insensitive_unique,14457.0,193.0,True
Agpat6,,unmatched,,,False
Agpat9,,unmatched,,,False
Agxt,AGXT,case_insensitive_unique,5398.0,0.0,False
Agxt2,AGXT2,case_insensitive_unique,8770.0,0.0,False
Ahcy,AHCY,case_insensitive_unique,29545.0,276.0,True
Ahcyl1,AHCYL1,case_insensitive_unique,1529.0,358.0,True
Ahcyl2,AHCYL2,case_insensitive_unique,12917.0,90.0,True
Aicda,AICDA,case_insensitive_unique,20281.0,0.0,False
Aifm1,AIFM1,case_insensitive_unique,14143.0,203.0,True
Aifm2,AIFM2,case_insensitive_unique,19412.0,204.0,True
Aifm3,AIFM3,case_insensitive_unique,32256.0,13.0,False
Ak1,AK1,case_insensitive_unique,16665.0,138.0,True
Ak2,AK2,case_insensitive_unique,705.0,418.0,True
