input_symbol,expression_symbol,match_mode,expression_row_1based,prevalence_cells,included_after_prevalence
LPIN3,LPIN3,exact,29653.0,6739.0,True
LPL,LPL,exact,14612.0,3800.0,True
LRAT,LRAT,exact,8266.0,425.0,True
LRP1,LRP1,exact,20994.0,34605.0,True
LRP10,LRP10,exact,22770.0,26946.0,True
LRP12,LRP12,exact,15373.0,11019.0,True
LRP2,LRP2,exact,4693.0,764.0,True
LRP8,LRP8,exact,1050.0,2229.0,True
LSS,LSS,exact,33461.0,9342.0,True
LTA4H,LTA4H,exact,21340.0,16408.0,True
LTC4S,LTC4S,exact,10124.0,9453.0,True
LUM,LUM,exact,21288.0,5535.0,True
LYPLA1,LYPLA1,exact,14938.0,25292.0,True
LYRM2,LYRM2,exact,11181.0,20190.0,True
LYRM4,LYRM4,exact,10238.0,18802.0,True
LYRM7,LYRM7,exact,9454.0,8899.0,True
LYVE1,LYVE1,exact,17275.0,2958.0,True
M6PR,M6PR,exact,20291.0,27775.0,True
MAEA,MAEA,exact,7188.0,17427.0,True
MAN2B1,MAN2B1,exact,30533.0,1917.0,True
MAN2B2,MAN2B2,exact,7253.0,11335.0,True
MAN2C1,MAN2C1,exact,24678.0,16173.0,True
MANBA,MANBA,exact,7913.0,8495.0,True
MAOA,MAOA,exact,13584.0,4208.0,True
MAOB,MAOB,exact,13585.0,670.0,True
MAPDA,,unmatched,,,False
MAPKAPK2,MAPKAPK2,exact,2671.0,17478.0,True
MARCKS,MARCKS,exact,11323.0,45140.0,True
MARS1,,unmatched,,,False
MAT1A,MAT1A,exact,19550.0,8.0,False
MAT2A,MAT2A,exact,3977.0,30970.0,True
MAT2B,MAT2B,exact,9930.0,13841.0,True
MBOAT1,MBOAT1,exact,10353.0,1753.0,True
MBOAT2,MBOAT2,exact,3247.0,20236.0,True
MBOAT7,MBOAT7,exact,31810.0,16137.0,True
MBTPS1,MBTPS1,exact,26411.0,23241.0,True
MBTPS2,MBTPS2,exact,13479.0,7824.0,True
MCAT,MCAT,exact,32831.0,5736.0,True
MCCC1,MCCC1,exact,6927.0,7184.0,True
MCCC2,MCCC2,exact,9032.0,11014.0,True
MCEE,MCEE,exact,3862.0,8020.0,True
MDH1,MDH1,exact,3760.0,35727.0,True
MDH2,MDH2,exact,12446.0,35334.0,True
ME1,ME1,exact,11136.0,10699.0,True
ME2,ME2,exact,28887.0,12673.0,True
ME3,ME3,exact,18356.0,6591.0,True
MECR,MECR,exact,632.0,9892.0,True
MED1,MED1,exact,27461.0,14481.0,True
MED10,MED10,exact,8584.0,26703.0,True
MED11,MED11,exact,26715.0,13688.0,True
MED12,MED12,exact,13824.0,7992.0,True
MED13,MED13,exact,28024.0,22192.0,True
MED13L,MED13L,exact,21573.0,28361.0,True
MED14,MED14,exact,13570.0,11630.0,True
MED15,MED15,exact,32248.0,10669.0,True
MED16,MED16,exact,30070.0,12226.0,True
MED17,MED17,exact,18404.0,8017.0,True
MED18,MED18,exact,615.0,2340.0,True
MED19,MED19,exact,17708.0,17930.0,True
MED20,MED20,exact,10852.0,4373.0,True
MED21,MED21,exact,20511.0,21644.0,True
MED22,MED22,exact,16798.0,8068.0,True
MED23,MED23,exact,11419.0,9226.0,True
MED24,MED24,exact,27484.0,12002.0,True
MED25,MED25,exact,31620.0,9928.0,True
MED26,MED26,exact,30685.0,6373.0,True
MED27,MED27,exact,16778.0,13380.0,True
MED28,MED28,exact,7364.0,23172.0,True
MED29,MED29,exact,31199.0,19840.0,True
MED30,MED30,exact,15422.0,16321.0,True
MED31,MED31,exact,26770.0,15952.0,True
MED4,MED4,exact,22143.0,26484.0,True
MED6,MED6,exact,23266.0,14587.0,True
MED7,MED7,exact,9866.0,10037.0,True
MED8,MED8,exact,890.0,14003.0,True
MED9,MED9,exact,27030.0,4197.0,True
MFSD2A,MFSD2A,exact,822.0,1518.0,True
MFSD2B,MFSD2B,exact,3393.0,348.0,True
MGLL,MGLL,exact,6469.0,11908.0,True
MGST1,MGST1,exact,20423.0,9634.0,True
MGST2,MGST2,exact,8144.0,25256.0,True
MGST3,MGST3,exact,2244.0,44141.0,True
MID1IP1,MID1IP1,exact,13557.0,10338.0,True
MIGA1,MIGA1,exact,1261.0,13208.0,True
MIGA2,MIGA2,exact,16718.0,4855.0,True
MINPP1,MINPP1,exact,19597.0,10130.0,True
MIOX,MIOX,exact,32949.0,77.0,True
MKLN1,MKLN1,exact,12950.0,21296.0,True
MLX,MLX,exact,27609.0,17308.0,True
MLXIPL,MLXIPL,exact,12408.0,1005.0,True
MLYCD,MLYCD,exact,26405.0,5087.0,True
MMAA,MMAA,exact,8188.0,2268.0,True
MMAB,MMAB,exact,21479.0,18641.0,True
MMACHC,MMACHC,exact,935.0,1566.0,True
MMADHC,MMADHC,exact,4575.0,24507.0,True
MMS19,MMS19,exact,19717.0,6889.0,True
MMUT,,unmatched,,,False
MOCOS,MOCOS,exact,28804.0,990.0,True
MOCS1,MOCS1,exact,10819.0,2857.0,True
MOCS2,MOCS2,exact,8885.0,22875.0,True
MOCS3,MOCS3,exact,29815.0,4798.0,True
MOGAT1,MOGAT1,exact,5200.0,76.0,True
MOGAT2,MOGAT2,exact,18258.0,14.0,False
MOGAT3,MOGAT3,exact,12684.0,84.0,True
MORC2,MORC2,exact,32556.0,4951.0,True
MPC1,MPC1,exact,11722.0,27500.0,True
MPC1L,MPC1L,exact,13568.0,10.0,False
MPC2,MPC2,exact,2274.0,34614.0,True
MPST,MPST,exact,32660.0,16908.0,True
MRI1,MRI1,exact,30582.0,9988.0,True
MSMO1,MSMO1,exact,8327.0,17333.0,True
MT-ATP6,MT-ATP6,exact,33478.0,58743.0,True
MT-ATP8,MT-ATP8,exact,33477.0,23016.0,True
MT-CO1,MT-CO1,exact,33475.0,58722.0,True
MT-CO2,MT-CO2,exact,33476.0,58699.0,True
MT-CO3,MT-CO3,exact,33479.0,58757.0,True
MT-CYB,MT-CYB,exact,33485.0,58680.0,True
MT-ND1,MT-ND1,exact,33473.0,58579.0,True
MT-ND2,MT-ND2,exact,33474.0,58211.0,True
MT-ND3,MT-ND3,exact,33480.0,58576.0,True
MT-ND4,MT-ND4,exact,33482.0,58633.0,True
MT-ND5,MT-ND5,exact,33483.0,56438.0,True
MT-ND6,MT-ND6,exact,33484.0,38723.0,True
MTAP,MTAP,exact,15874.0,8195.0,True
MTARC1,,unmatched,,,False
MTARC2,,unmatched,,,False
MTF1,MTF1,exact,784.0,6555.0,True
MTHFD1,MTHFD1,exact,23192.0,10641.0,True
MTHFD1L,MTHFD1L,exact,11605.0,10318.0,True
MTHFD2,MTHFD2,exact,3898.0,10690.0,True
MTHFD2L,MTHFD2L,exact,7707.0,7804.0,True
MTHFR,MTHFR,exact,265.0,11703.0,True
MTHFS,MTHFS,exact,24751.0,12127.0,True
MTM1,MTM1,exact,14282.0,4414.0,True
MTMR1,MTMR1,exact,14283.0,4677.0,True
MTMR10,MTMR10,exact,24042.0,7515.0,True
MTMR12,MTMR12,exact,8742.0,10693.0,True
MTMR14,MTMR14,exact,5494.0,10377.0,True
MTMR2,MTMR2,exact,18434.0,11771.0,True
MTMR3,MTMR3,exact,32526.0,8197.0,True
MTMR4,MTMR4,exact,27970.0,10093.0,True
MTMR6,MTMR6,exact,21939.0,14049.0,True
MTMR7,MTMR7,exact,14587.0,1164.0,True
MTMR8,MTMR8,exact,13780.0,301.0,True
MTMR9,MTMR9,exact,14535.0,11737.0,True
MTR,MTR,exact,3015.0,15535.0,True
MTRR,MTRR,exact,8605.0,7764.0,True
MVD,MVD,exact,26516.0,11499.0,True
MVK,MVK,exact,21480.0,7178.0,True
NAALAD2,NAALAD2,exact,18385.0,780.0,True
NADK,NADK,exact,78.0,12319.0,True
NADK2,NADK2,exact,8781.0,8346.0,True
NADSYN1,NADSYN1,exact,18166.0,9326.0,True
NAGLU,NAGLU,exact,27605.0,16438.0,True
NAGS,NAGS,exact,27667.0,2233.0,True
NAMPT,NAMPT,exact,12747.0,38361.0,True
NAPRT,NAPRT,exact,15649.0,12927.0,True
NAT1,NAT1,exact,14599.0,1886.0,True
NAT2,NAT2,exact,14600.0,177.0,True
NAT8L,NAT8L,exact,7203.0,2297.0,True
NAXD,NAXD,exact,22465.0,8487.0,True
NAXE,NAXE,exact,2059.0,23834.0,True
NCAN,NCAN,exact,30800.0,45.0,True
NCOA1,NCOA1,exact,3406.0,18979.0,True
NCOA2,NCOA2,exact,15066.0,10815.0,True
NCOA3,NCOA3,exact,29765.0,20444.0,True
NCOA6,NCOA6,exact,29551.0,11484.0,True
NCOR1,NCOR1,exact,26999.0,30946.0,True
NCOR2,NCOR2,exact,21744.0,21597.0,True
NDC1,NDC1,exact,1059.0,5171.0,True
NDOR1,NDOR1,exact,16927.0,1402.0,True
NDST1,NDST1,exact,9810.0,9622.0,True
NDST2,NDST2,exact,19481.0,1181.0,True
NDST3,NDST3,exact,8014.0,558.0,True
NDST4,NDST4,exact,8006.0,14.0,False
NDUFA1,NDUFA1,exact,14085.0,46440.0,True
NDUFA10,NDUFA10,exact,5381.0,30471.0,True
NDUFA11,NDUFA11,exact,30275.0,42159.0,True
NDUFA12,NDUFA12,exact,21325.0,39158.0,True
NDUFA13,NDUFA13,exact,30808.0,41452.0,True
NDUFA2,NDUFA2,exact,9627.0,37256.0,True
NDUFA3,NDUFA3,exact,31803.0,35962.0,True
NDUFA5,NDUFA5,exact,12854.0,34843.0,True
NDUFA6,NDUFA6,exact,32808.0,29615.0,True
NDUFA7,NDUFA7,exact,30370.0,16137.0,True
NDUFA8,NDUFA8,exact,16575.0,30261.0,True
NDUFA9,NDUFA9,exact,20172.0,24834.0,True
NDUFAB1,NDUFAB1,exact,25576.0,38339.0,True
NDUFAF1,NDUFAF1,exact,24182.0,10994.0,True
NDUFAF2,NDUFAF2,exact,8951.0,23996.0,True
NDUFAF3,NDUFAF3,exact,5884.0,36067.0,True
NDUFAF4,NDUFAF4,exact,11206.0,14527.0,True
NDUFAF5,NDUFAF5,exact,29321.0,10761.0,True
NDUFAF6,NDUFAF6,exact,15269.0,9893.0,True
NDUFAF7,NDUFAF7,exact,3555.0,7922.0,True
NDUFAF8,NDUFAF8,exact,28371.0,33033.0,True
NDUFB1,NDUFB1,exact,23504.0,39578.0,True
NDUFB10,NDUFB10,exact,25174.0,39367.0,True
NDUFB11,NDUFB11,exact,13609.0,41950.0,True
NDUFB2,NDUFB2,exact,13025.0,46133.0,True
NDUFB3,NDUFB3,exact,4957.0,36434.0,True
NDUFB4,NDUFB4,exact,6383.0,42177.0,True
NDUFB5,NDUFB5,exact,6899.0,35528.0,True
NDUFB6,NDUFB6,exact,15918.0,30310.0,True
NDUFB7,NDUFB7,exact,30619.0,42208.0,True
NDUFB8,NDUFB8,exact,19767.0,42107.0,True
NDUFB9,NDUFB9,exact,15491.0,33220.0,True
NDUFC1,NDUFC1,exact,8137.0,39293.0,True
NDUFC2,NDUFC2,exact,18305.0,44059.0,True
NDUFS1,NDUFS1,exact,5003.0,22115.0,True
NDUFS2,NDUFS2,exact,2192.0,32035.0,True
NDUFS3,NDUFS3,exact,17610.0,31197.0,True
NDUFS4,NDUFS4,exact,8888.0,35838.0,True
NDUFS5,NDUFS5,exact,803.0,45230.0,True
NDUFS6,NDUFS6,exact,8540.0,41502.0,True
NDUFS7,NDUFS7,exact,30098.0,33995.0,True
NDUFS8,NDUFS8,exact,18106.0,37991.0,True
NDUFV1,NDUFV1,exact,18097.0,30536.0,True
NDUFV2,NDUFV2,exact,28571.0,38384.0,True
NDUFV3,NDUFV3,exact,33354.0,24657.0,True
NEK1,NEK1,exact,8345.0,8847.0,True
NEU1,NEU1,exact,10647.0,19969.0,True
NEU2,NEU2,exact,5299.0,0.0,False
NEU3,NEU3,exact,18243.0,3813.0,True
NEU4,NEU4,exact,5428.0,548.0,True
NFS1,NFS1,exact,29578.0,8287.0,True
NFYA,NFYA,exact,10830.0,4763.0,True
NFYB,NFYB,exact,21414.0,17483.0,True
NFYC,NFYC,exact,842.0,11839.0,True
NHLRC1,NHLRC1,exact,10344.0,1326.0,True
NME1,NME1,exact,27902.0,32945.0,True
NME2,NME2,exact,27904.0,8154.0,True
NME3,NME3,exact,25160.0,30460.0,True
NME4,NME4,exact,25074.0,29856.0,True
NME6,NME6,exact,5852.0,10544.0,True
NMNAT1,NMNAT1,exact,224.0,4174.0,True
NMNAT2,NMNAT2,exact,2440.0,14138.0,True
NMNAT3,NMNAT3,exact,6595.0,3101.0,True
NMRAL1,NMRAL1,exact,25307.0,15956.0,True
NMRK1,NMRK1,exact,16184.0,11193.0,True
NMRK2,NMRK2,exact,30206.0,4.0,False
NMT1,NMT1,exact,27711.0,22981.0,True
NMT2,NMT2,exact,19034.0,9129.0,True
NNMT,NNMT,exact,18577.0,27510.0,True
NNT,NNT,exact,8854.0,15872.0,True
NOS3,NOS3,exact,13237.0,1121.0,True
NOSIP,NOSIP,exact,31604.0,26379.0,True
NOSTRIN,NOSTRIN,exact,4687.0,2838.0,True
NPAS2,NPAS2,exact,4211.0,4264.0,True
NQO1,NQO1,exact,26212.0,15817.0,True
NQO2,NQO2,exact,10198.0,16933.0,True
NR1D1,NR1D1,exact,27486.0,3155.0,True
NR1H2,NR1H2,exact,31641.0,19391.0,True
NR1H3,NR1H3,exact,17600.0,4534.0,True
NR1H4,NR1H4,exact,21369.0,23.0,True
NRF1,NRF1,exact,12921.0,3641.0,True
NSDHL,NSDHL,exact,14314.0,9948.0,True
NT5C,NT5C,exact,28210.0,27269.0,True
NT5C1A,NT5C1A,exact,811.0,22.0,True
NT5C1B,NT5C1B,exact,3344.0,25.0,True
NT5C2,NT5C2,exact,19829.0,15177.0,True
NT5C3A,NT5C3A,exact,12129.0,14788.0,True
NT5E,NT5E,exact,11150.0,15866.0,True
NT5M,NT5M,exact,27029.0,2563.0,True
NUBP1,NUBP1,exact,25375.0,11499.0,True
NUBP2,NUBP2,exact,25164.0,19359.0,True
NUBPL,NUBPL,exact,22905.0,6122.0,True
NUDT1,NUDT1,exact,11846.0,17728.0,True
NUDT10,NUDT10,exact,13701.0,2488.0,True
NUDT11,NUDT11,exact,13705.0,6651.0,True
NUDT12,NUDT12,exact,9290.0,6062.0,True
NUDT13,NUDT13,exact,19454.0,868.0,True
NUDT15,NUDT15,exact,22141.0,10890.0,True
NUDT16,NUDT16,exact,6519.0,17599.0,True
NUDT18,NUDT18,exact,14634.0,5195.0,True
NUDT19,NUDT19,exact,30954.0,6913.0,True
NUDT3,NUDT3,exact,10741.0,20714.0,True
NUDT4,NUDT4,exact,21309.0,25326.0,True
NUDT5,NUDT5,exact,19002.0,23188.0,True
NUDT7,NUDT7,exact,26342.0,4768.0,True
NUDT8,NUDT8,exact,18098.0,7909.0,True
NUDT9,NUDT9,exact,7818.0,14467.0,True
NUP107,NUP107,exact,21122.0,14797.0,True
NUP133,NUP133,exact,2923.0,9615.0,True
NUP153,NUP153,exact,10341.0,12693.0,True
NUP155,NUP155,exact,8790.0,9152.0,True
NUP160,NUP160,exact,17619.0,13018.0,True
NUP188,NUP188,exact,16715.0,8958.0,True
NUP205,NUP205,exact,12981.0,8835.0,True
NUP210,NUP210,exact,5551.0,2442.0,True
NUP214,NUP214,exact,16765.0,12782.0,True
NUP35,NUP35,exact,4841.0,6100.0,True
NUP37,NUP37,exact,21390.0,15790.0,True
NUP42,,unmatched,,,False
NUP43,NUP43,exact,11587.0,6620.0,True
NUP50,NUP50,exact,32862.0,12854.0,True
NUP54,NUP54,exact,7739.0,12860.0,True
NUP58,NUP58,exact,21941.0,16421.0,True
NUP62,NUP62,exact,31629.0,14744.0,True
NUP85,NUP85,exact,28213.0,8070.0,True
NUP88,NUP88,exact,26752.0,9702.0,True
NUP93,NUP93,exact,26009.0,11275.0,True
NUP98,NUP98,exact,17093.0,13153.0,True
OAT,OAT,exact,19997.0,27273.0,True
OAZ1,OAZ1,exact,30144.0,52862.0,True
OAZ2,OAZ2,exact,24494.0,26078.0,True
OAZ3,OAZ3,exact,1858.0,1079.0,True
OCA2,OCA2,exact,24009.0,520.0,True
OCRL,OCRL,exact,14134.0,8925.0,True
ODC1,ODC1,exact,3276.0,34910.0,True
OGDH,OGDH,exact,12246.0,13730.0,True
OGN,OGN,exact,16293.0,27409.0,True
OLAH,OLAH,exact,19031.0,1307.0,True
OMD,OMD,exact,16294.0,20683.0,True
OPLAH,OPLAH,exact,15673.0,2499.0,True
ORMDL1,ORMDL1,exact,4872.0,31550.0,True
ORMDL2,ORMDL2,exact,20931.0,18502.0,True
ORMDL3,ORMDL3,exact,27477.0,10077.0,True
OSBP,OSBP,exact,17755.0,15164.0,True
OSBPL10,OSBPL10,exact,5655.0,9109.0,True
OSBPL1A,OSBPL1A,exact,28705.0,20149.0,True
OSBPL2,OSBPL2,exact,29931.0,9414.0,True
OSBPL3,OSBPL3,exact,12028.0,3906.0,True
OSBPL5,OSBPL5,exact,17081.0,3692.0,True
OSBPL6,OSBPL6,exact,4800.0,4335.0,True
OSBPL7,OSBPL7,exact,27772.0,3003.0,True
OSBPL8,OSBPL8,exact,21198.0,27088.0,True
OSBPL9,OSBPL9,exact,1015.0,17078.0,True
OTC,OTC,exact,13554.0,4.0,False
OXA1L,OXA1L,exact,22766.0,19286.0,True
OXCT1,OXCT1,exact,8829.0,13257.0,True
OXCT2,OXCT2,exact,815.0,549.0,True
PAH,PAH,exact,21396.0,10.0,False
PAICS,PAICS,exact,7591.0,17113.0,True
PANK1,PANK1,exact,19626.0,4266.0,True
PANK2,PANK2,exact,29229.0,14360.0,True
PANK3,PANK3,exact,9953.0,18040.0,True
PANK4,PANK4,exact,99.0,2886.0,True
PAOX,PAOX,exact,20094.0,2855.0,True
PAPSS1,PAPSS1,exact,7950.0,20316.0,True
PAPSS2,PAPSS2,exact,19601.0,7917.0,True
PARP10,PARP10,exact,15670.0,7274.0,True
PARP14,PARP14,exact,6409.0,19125.0,True
PARP16,PARP16,exact,24516.0,3988.0,True
PARP4,PARP4,exact,21930.0,13746.0,True
PARP6,PARP6,exact,24603.0,9204.0,True
PARP8,PARP8,exact,8869.0,10994.0,True
PARP9,PARP9,exact,6406.0,10265.0,True
PC,PC,exact,18065.0,4247.0,True
PCBD1,PCBD1,exact,19425.0,22683.0,True
PCCA,PCCA,exact,22399.0,12130.0,True
PCCB,PCCB,exact,6556.0,10319.0,True
PCK1,PCK1,exact,29871.0,293.0,True
PCK2,PCK2,exact,22819.0,3515.0,True
PCTP,PCTP,exact,27927.0,7180.0,True
PCYT1A,PCYT1A,exact,7106.0,14152.0,True
PCYT1B,PCYT1B,exact,13501.0,1449.0,True
PCYT2,PCYT2,exact,28413.0,11161.0,True
PDHA1,PDHA1,exact,13465.0,23897.0,True
PDHA2,PDHA2,exact,7870.0,0.0,False
PDHB,PDHB,exact,6062.0,26442.0,True
PDHX,PDHX,exact,17492.0,12231.0,True
PDK1,PDK1,exact,4732.0,8012.0,True
PDK2,PDK2,exact,27857.0,11972.0,True
PDK3,PDK3,exact,13500.0,5286.0,True
PDK4,PDK4,exact,12571.0,10895.0,True
PDP1,PDP1,exact,15252.0,13657.0,True
PDP2,PDP2,exact,26110.0,3604.0,True
PDPR,PDPR,exact,26218.0,10364.0,True
PDSS1,PDSS1,exact,19112.0,3679.0,True
PDSS2,PDSS2,exact,11254.0,7011.0,True
PDXK,PDXK,exact,33372.0,32565.0,True
PDZD11,PDZD11,exact,13811.0,22186.0,True
PECR,PECR,exact,5082.0,5856.0,True
PEMT,PEMT,exact,27032.0,12701.0,True
PET100,PET100,exact,30336.0,32367.0,True
PET117,PET117,exact,29344.0,8063.0,True
PEX11A,PEX11A,exact,24880.0,5730.0,True
PFAS,PFAS,exact,26874.0,4928.0,True
PFKFB1,PFKFB1,exact,13748.0,42.0,True
PFKFB2,PFKFB2,exact,2680.0,2913.0,True
PFKFB3,PFKFB3,exact,18953.0,11535.0,True
PFKFB4,PFKFB4,exact,5862.0,2777.0,True
PFKL,PFKL,exact,33389.0,20018.0,True
PFKM,PFKM,exact,20667.0,17839.0,True
PFKP,PFKP,exact,18902.0,18084.0,True
PGAM1,PGAM1,exact,19714.0,40334.0,True
PGAM2,PGAM2,exact,12234.0,880.0,True
PGAM5,PGAM5,exact,21849.0,7238.0,True
PGD,PGD,exact,230.0,13168.0,True
PGK1,PGK1,exact,13883.0,44850.0,True
PGK2,PGK2,exact,10967.0,0.0,False
PGLS,PGLS,exact,30730.0,32895.0,True
PGM1,PGM1,exact,1158.0,18104.0,True
PGM2,PGM2,exact,7447.0,8669.0,True
PGM2L1,PGM2L1,exact,18233.0,10108.0,True
PGP,PGP,exact,25200.0,27476.0,True
PGS1,PGS1,exact,28310.0,7935.0,True
PHGDH,PHGDH,exact,1669.0,8392.0,True
PHKA1,PHKA1,exact,13846.0,3764.0,True
PHKA2,PHKA2,exact,13463.0,5848.0,True
PHKB,PHKB,exact,25881.0,18495.0,True
PHKG1,PHKG1,exact,12331.0,3369.0,True
PHKG2,PHKG2,exact,25750.0,11891.0,True
PHOSPHO1,PHOSPHO1,exact,27829.0,59.0,True
PHYH,PHYH,exact,19010.0,11494.0,True
PHYKPL,PHYKPL,exact,10098.0,14632.0,True
PI4K2A,PI4K2A,exact,19724.0,7936.0,True
PI4K2B,PI4K2B,exact,7399.0,3614.0,True
PI4KA,PI4KA,exact,32250.0,8107.0,True
PI4KB,PI4KB,exact,1841.0,12489.0,True
PIAS4,PIAS4,exact,30209.0,6688.0,True
PIK3C2A,PIK3C2A,exact,17334.0,24729.0,True
PIK3C2B,PIK3C2B,exact,2627.0,7797.0,True
PIK3C2G,PIK3C2G,exact,20431.0,3.0,False
PIK3C3,PIK3C3,exact,28820.0,12131.0,True
PIK3CA,PIK3CA,exact,6887.0,19272.0,True
PIK3CB,PIK3CB,exact,6579.0,7849.0,True
PIK3CD,PIK3CD,exact,217.0,4745.0,True
PIK3CG,PIK3CG,exact,12753.0,1329.0,True
PIK3R1,PIK3R1,exact,8996.0,24303.0,True
PIK3R2,PIK3R2,exact,30750.0,2380.0,True
PIK3R3,PIK3R3,exact,944.0,10398.0,True
PIK3R4,PIK3R4,exact,6513.0,6139.0,True
PIK3R5,PIK3R5,exact,26893.0,2603.0,True
PIK3R6,PIK3R6,exact,26892.0,339.0,True
PIKFYVE,PIKFYVE,exact,5040.0,9716.0,True
PIP4K2A,PIP4K2A,exact,19090.0,14256.0,True
PIP4K2B,PIP4K2B,exact,27442.0,12340.0,True
PIP4K2C,PIP4K2C,exact,21014.0,7003.0,True
PIP4P1,PIP4P1,exact,22577.0,10233.0,True
PIP5K1A,PIP5K1A,exact,1837.0,14228.0,True
PIP5K1B,PIP5K1B,exact,16141.0,2592.0,True
PIP5K1C,PIP5K1C,exact,30196.0,13104.0,True
PIPOX,PIPOX,exact,27212.0,241.0,True
PISD,PISD,exact,32575.0,7516.0,True
PITPNB,PITPNB,exact,32494.0,18327.0,True
PITPNM1,PITPNM1,exact,18091.0,6981.0,True
PITPNM2,PITPNM2,exact,21714.0,3203.0,True
PITPNM3,PITPNM3,exact,26767.0,836.0,True
PKLR,PKLR,exact,2014.0,65.0,True
PKM,PKM,exact,24602.0,44449.0,True
PLA1A,PLA1A,exact,6371.0,419.0,True
PLA2G10,PLA2G10,exact,25435.0,5.0,False
PLA2G12A,PLA2G12A,exact,7968.0,12988.0,True
PLA2G15,PLA2G15,exact,26181.0,7930.0,True
PLA2G1B,PLA2G1B,exact,21635.0,509.0,True
PLA2G2A,PLA2G2A,exact,424.0,700.0,True
PLA2G2D,PLA2G2D,exact,426.0,6.0,False
PLA2G2E,PLA2G2E,exact,423.0,0.0,False
PLA2G2F,PLA2G2F,exact,427.0,2.0,False
PLA2G3,PLA2G3,exact,32563.0,502.0,True
PLA2G4A,PLA2G4A,exact,2473.0,1824.0,True
PLA2G4B,PLA2G4B,exact,24195.0,69.0,True
PLA2G4C,PLA2G4C,exact,31513.0,2894.0,True
PLA2G4D,PLA2G4D,exact,24203.0,9.0,False
PLA2G4E,PLA2G4E,exact,24201.0,0.0,False
PLA2G4F,PLA2G4F,exact,24204.0,0.0,False
PLA2G5,PLA2G5,exact,425.0,48.0,True
PLA2G6,PLA2G6,exact,32703.0,2582.0,True
PLA2R1,PLA2R1,exact,4640.0,14815.0,True
PLAAT1,,unmatched,,,False
PLAAT2,,unmatched,,,False
PLAAT3,,unmatched,,,False
PLAAT4,,unmatched,,,False
PLAAT5,,unmatched,,,False
PLB1,PLB1,exact,3487.0,1368.0,True
PLBD1,PLBD1,exact,20398.0,17076.0,True
PLCB1,PLCB1,exact,29281.0,10106.0,True
PLCB2,PLCB2,exact,24139.0,3158.0,True
PLCB3,PLCB3,exact,17925.0,6637.0,True
PLCB4,PLCB4,exact,29282.0,6976.0,True
PLCD1,PLCD1,exact,5699.0,4213.0,True
PLCD3,PLCD3,exact,27712.0,14411.0,True
PLCD4,PLCD4,exact,5126.0,5637.0,True
PLCE1,PLCE1,exact,19672.0,14254.0,True
PLCG1,PLCG1,exact,29651.0,8984.0,True
PLCG2,PLCG2,exact,26388.0,2360.0,True
PLCH1,PLCH1,exact,6733.0,247.0,True
PLCH2,PLCH2,exact,96.0,690.0,True
PLCZ1,PLCZ1,exact,20432.0,7.0,False
PLD1,PLD1,exact,6851.0,11346.0,True
PLD2,PLD2,exact,26724.0,6988.0,True
PLD3,PLD3,exact,31230.0,35799.0,True
PLD4,PLD4,exact,23717.0,3246.0,True
PLD6,PLD6,exact,27024.0,2541.0,True
PLEKHA1,PLEKHA1,exact,19975.0,21454.0,True
PLEKHA2,PLEKHA2,exact,14830.0,13708.0,True
PLEKHA3,PLEKHA3,exact,4805.0,20945.0,True
PLEKHA4,PLEKHA4,exact,31554.0,11875.0,True
PLEKHA5,PLEKHA5,exact,20435.0,13742.0,True
PLEKHA6,PLEKHA6,exact,2622.0,16107.0,True
PLEKHA8,PLEKHA8,exact,12093.0,8262.0,True
PLIN1,PLIN1,exact,24879.0,203.0,True
PLIN2,PLIN2,exact,15843.0,8855.0,True
PLIN3,PLIN3,exact,30250.0,21674.0,True
PLPP1,PLPP1,exact,8908.0,21258.0,True
PLPP2,PLPP2,exact,30037.0,7246.0,True
PLPP3,PLPP3,exact,1102.0,14345.0,True
PLPP6,PLPP6,exact,15763.0,3418.0,True
PM20D1,PM20D1,exact,2653.0,36.0,True
PMVK,PMVK,exact,1981.0,19656.0,True
PNKD,PNKD,exact,5116.0,32604.0,True
PNLIP,PNLIP,exact,19917.0,0.0,False
PNMT,PNMT,exact,27469.0,800.0,True
PNP,PNP,exact,22578.0,12277.0,True
PNPLA2,PNPLA2,exact,17011.0,14691.0,True
PNPLA3,PNPLA3,exact,32845.0,972.0,True
PNPLA4,PNPLA4,exact,13379.0,13492.0,True
PNPLA5,PNPLA5,exact,32844.0,1.0,False
PNPLA6,PNPLA6,exact,30333.0,9572.0,True
PNPLA7,PNPLA7,exact,16944.0,1059.0,True
PNPLA8,PNPLA8,exact,12772.0,20854.0,True
PNPO,PNPO,exact,27782.0,8258.0,True
PODXL2,PODXL2,exact,6467.0,9562.0,True
POLD1,POLD1,exact,31644.0,4310.0,True
POM121,POM121,exact,12398.0,15186.0,True
POM121C,POM121C,exact,12437.0,15209.0,True
POMC,POMC,exact,3414.0,2054.0,True
PON1,PON1,exact,12565.0,9.0,False
PON2,PON2,exact,12567.0,29447.0,True
PON3,PON3,exact,12566.0,164.0,True
POR,POR,exact,12443.0,17563.0,True
PPA1,PPA1,exact,19415.0,35059.0,True
PPA2,PPA2,exact,7935.0,21280.0,True
PPARA,PPARA,exact,32883.0,6065.0,True
PPARD,PPARD,exact,10757.0,7632.0,True
PPARG,PPARG,exact,5540.0,3309.0,True
PPARGC1A,PPARGC1A,exact,7388.0,7360.0,True
